id,year,title,domain,primary_field,analysis_community,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,reference_count,source_dataset,legacy_is_landmark,reliable_anchor_source,anchor_policy,primary_topic,community,community_label,display_label,is_closure_node,domain_analysis_end_year,landmark_source
microbiome_metagenomics::https://openalex.org/W2105937617,2012,Associating microbiome composition with environmental covariates using generalized UniFrac distances,microbiome_metagenomics,Molecular Biology,87875544,88475544,0,,W2105937617,10.1093/bioinformatics/bts342,1253,32,openalex_v3_anchor_citer,0,,strict,Gut microbiota and health,87875544,Gut microbiota and health,Gut microbiota and health,0,2025,
microbiome_metagenomics::https://openalex.org/W3097786179,2020,Human gut microbiota/microbiome in health and diseases: a review,microbiome_metagenomics,Molecular Biology,87875544,88475544,0,,W3097786179,10.1007/s10482-020-01474-7,1252,214,openalex_v3_query_core,0,,strict,Gut microbiota and health,87875544,Gut microbiota and health,Gut microbiota and health,0,2025,
microbiome_metagenomics::https://openalex.org/W1990590570,2014,Phylogenetic distribution of three pathways for propionate production within the human gut microbiota,microbiome_metagenomics,Molecular Biology,87875544,88475544,0,,W1990590570,10.1038/ismej.2014.14,1251,56,openalex_v3_anchor_citer,0,,strict,Gut microbiota and health,87875544,Gut microbiota and health,Gut microbiota and health,0,2025,
microbiome_metagenomics::https://openalex.org/W2102538757,2011,"Energy-balance studies reveal associations between gut microbes, caloric load, and nutrient absorption in humans",microbiome_metagenomics,Molecular Biology,87875544,88475544,0,,W2102538757,10.3945/ajcn.110.010132,1250,39,openalex_v3_query_core,0,,strict,Gut microbiota and health,87875544,Gut microbiota and health,Gut microbiota and health,0,2025,
microbiome_metagenomics::https://openalex.org/W2300480104,2016,An Underground Revolution: Biodiversity and Soil Ecological Engineering for Agricultural Sustainability,microbiome_metagenomics,Soil Science,87874756,88474756,0,,W2300480104,10.1016/j.tree.2016.02.016,1247,105,openalex_v3_query_core,0,,strict,Soil Carbon and Nitrogen Dynamics,87874756,Soil Carbon and Nitrogen Dynamics,Soil Carbon and Nitrogen Dynamics,0,2025,
microbiome_metagenomics::https://openalex.org/W1967962707,2015,Metagenomic and network analysis reveal wide distribution and co-occurrence of environmental antibiotic resistance genes,microbiome_metagenomics,Pollution,87943536,88543536,0,,W1967962707,10.1038/ismej.2015.59,1244,51,openalex_v3_anchor_citer,0,,strict,Pharmaceutical and Antibiotic Environmental Impacts,87943536,Pharmaceutical and Antibiotic Environmental Impacts,Pharmaceutical and Antibiotic Environmental Impacts,0,2025,
microbiome_metagenomics::https://openalex.org/W2588997555,2017,Dynamics of the human gut microbiome in inflammatory bowel disease,microbiome_metagenomics,Molecular Biology,87875544,88475544,0,,W2588997555,10.1038/nmicrobiol.2017.4,1240,37,openalex_v3_anchor_citer,0,,strict,Gut microbiota and health,87875544,Gut microbiota and health,Gut microbiota and health,0,2025,
microbiome_metagenomics::https://openalex.org/W2618653913,2017,Pathways to zoonotic spillover,microbiome_metagenomics,"Public Health, Environmental and Occupational Health",92440759,93040759,0,,W2618653913,10.1038/nrmicro.2017.45,1236,126,openalex_v3_query_core,0,,strict,Zoonotic diseases and public health,92440759,Zoonotic diseases and public health,Zoonotic diseases and public health,0,2025,
microbiome_metagenomics::https://openalex.org/W2550762460,2016,The oral microbiome – an update for oral healthcare professionals,microbiome_metagenomics,Periodontics,87909736,88509736,0,,W2550762460,10.1038/sj.bdj.2016.865,1231,96,openalex_v3_query_core,0,,strict,Oral microbiology and periodontitis research,87909736,Oral microbiology and periodontitis research,Oral microbiology and periodontitis research,0,2025,
microbiome_metagenomics::https://openalex.org/W2775152143,2017,Enterotypes in the landscape of gut microbial community composition,microbiome_metagenomics,Molecular Biology,87875544,88475544,0,,W2775152143,10.1038/s41564-017-0072-8,1228,97,openalex_v3_anchor_citer,0,,strict,Gut microbiota and health,87875544,Gut microbiota and health,Gut microbiota and health,0,2025,
microbiome_metagenomics::https://openalex.org/W2170925079,2012,Gut Immune Maturation Depends on Colonization with a Host-Specific Microbiota,microbiome_metagenomics,Molecular Biology,87875544,88475544,0,,W2170925079,10.1016/j.cell.2012.04.037,1222,66,openalex_v3_anchor_citer,0,,strict,Gut microbiota and health,87875544,Gut microbiota and health,Gut microbiota and health,0,2025,
microbiome_metagenomics::https://openalex.org/W2161251845,2010,Viruses in the faecal microbiota of monozygotic twins and their mothers,microbiome_metagenomics,Ecology,90123375,90723375,0,,W2161251845,10.1038/nature09199,1216,51,openalex_v3_anchor_citer,0,,strict,Bacteriophages and microbial interactions,90123375,Bacteriophages and microbial interactions,Bacteriophages and microbial interactions,0,2025,
microbiome_metagenomics::https://openalex.org/W2969523923,2019,The global soil community and its influence on biogeochemistry,microbiome_metagenomics,Soil Science,87874756,88474756,0,,W2969523923,10.1126/science.aav0550,1208,117,openalex_v3_query_core,0,,strict,Soil Carbon and Nitrogen Dynamics,87874756,Soil Carbon and Nitrogen Dynamics,Soil Carbon and Nitrogen Dynamics,0,2025,
microbiome_metagenomics::https://openalex.org/W2032782331,2011,"Paneth cells, antimicrobial peptides and maintenance of intestinal homeostasis",microbiome_metagenomics,Molecular Biology,87875544,88475544,0,,W2032782331,10.1038/nrmicro2546,1206,177,openalex_v3_anchor_citer,0,,strict,Gut microbiota and health,87875544,Gut microbiota and health,Gut microbiota and health,0,2025,
microbiome_metagenomics::https://openalex.org/W1930591173,2015,Temporal and spatial variation of the human microbiota during pregnancy,microbiome_metagenomics,Microbiology,87943666,88543666,0,,W1930591173,10.1073/pnas.1502875112,1206,36,openalex_v3_query_core,0,,strict,Reproductive tract infections research,87943666,Reproductive tract infections research,Reproductive tract infections research,0,2025,
microbiome_metagenomics::https://openalex.org/W2016073955,2015,The Dynamics of the Human Infant Gut Microbiome in Development and in Progression toward Type 1 Diabetes,microbiome_metagenomics,Molecular Biology,87875544,88475544,0,,W2016073955,10.1016/j.chom.2015.01.001,1205,66,openalex_v3_query_core,0,,strict,Gut microbiota and health,87875544,Gut microbiota and health,Gut microbiota and health,0,2025,
microbiome_metagenomics::https://openalex.org/W2151277589,2015,The vocabulary of microbiome research: a proposal,microbiome_metagenomics,Molecular Biology,88012439,88612439,0,,W2151277589,10.1186/s40168-015-0094-5,1203,5,openalex_v3_query_core,0,,strict,Metabolomics and Mass Spectrometry Studies,88012439,Metabolomics and Mass Spectrometry Studies,Metabolomics and Mass Spectrometry Studies,0,2025,
microbiome_metagenomics::https://openalex.org/W2004690636,2014,Biogeography and individuality shape function in the human skin metagenome,microbiome_metagenomics,Dermatology,90122977,90722977,0,,W2004690636,10.1038/nature13786,1197,42,openalex_v3_query_core,0,,strict,Skin Protection and Aging,90122977,Skin Protection and Aging,Skin Protection and Aging,0,2025,
microbiome_metagenomics::https://openalex.org/W2135025386,2013,Consumption of Fermented Milk Product With Probiotic Modulates Brain Activity,microbiome_metagenomics,Molecular Biology,87875544,88475544,0,,W2135025386,10.1053/j.gastro.2013.02.043,1194,71,openalex_v3_query_core,0,,strict,Gut microbiota and health,87875544,Gut microbiota and health,Gut microbiota and health,0,2025,
microbiome_metagenomics::https://openalex.org/W2117349454,2015,Bacterial membrane lipids: diversity in structures and pathways,microbiome_metagenomics,Molecular Biology,87943403,88543403,0,,W2117349454,10.1093/femsre/fuv008,1189,309,openalex_v3_query_core,0,,strict,Lipid Membrane Structure and Behavior,87943403,Lipid Membrane Structure and Behavior,Lipid Membrane Structure and Behavior,0,2025,
microbiome_metagenomics::https://openalex.org/W2548957578,2016,Linking the Human Gut Microbiome to Inflammatory Cytokine Production Capacity,microbiome_metagenomics,Molecular Biology,87875544,88475544,0,,W2548957578,10.1016/j.cell.2016.10.020,1187,50,openalex_v3_query_core,0,,strict,Gut microbiota and health,87875544,Gut microbiota and health,Gut microbiota and health,0,2025,
microbiome_metagenomics::https://openalex.org/W2126295648,2014,The first 1000 cultured species of the human gastrointestinal microbiota,microbiome_metagenomics,Molecular Biology,87875544,88475544,0,,W2126295648,10.1111/1574-6976.12075,1186,383,openalex_v3_anchor_citer,0,,strict,Gut microbiota and health,87875544,Gut microbiota and health,Gut microbiota and health,0,2025,
microbiome_metagenomics::https://openalex.org/W2115699469,2010,The Human Oral Microbiome Database: a web accessible resource for investigating oral microbe taxonomic and genomic information,microbiome_metagenomics,Periodontics,87909736,88509736,0,,W2115699469,10.1093/database/baq013,1185,51,openalex_v3_query_core,0,,strict,Oral microbiology and periodontitis research,87909736,Oral microbiology and periodontitis research,Oral microbiology and periodontitis research,0,2025,
microbiome_metagenomics::https://openalex.org/W2969664314,2019,Metabolomics for Investigating Physiological and Pathophysiological Processes,microbiome_metagenomics,Molecular Biology,88012439,88612439,0,,W2969664314,10.1152/physrev.00035.2018,1184,554,openalex_v3_query_core,0,,strict,Metabolomics and Mass Spectrometry Studies,88012439,Metabolomics and Mass Spectrometry Studies,Metabolomics and Mass Spectrometry Studies,0,2025,
microbiome_metagenomics::https://openalex.org/W2014632252,2014,Minireview: Gut Microbiota: The Neglected Endocrine Organ,microbiome_metagenomics,Molecular Biology,87875544,88475544,0,,W2014632252,10.1210/me.2014-1108,1180,214,openalex_v3_anchor_citer,0,,strict,Gut microbiota and health,87875544,Gut microbiota and health,Gut microbiota and health,0,2025,
microbiome_metagenomics::https://openalex.org/W2982566732,2019,Drug-Resistant <i>E. coli</i> Bacteremia Transmitted by Fecal Microbiota Transplant,microbiome_metagenomics,Infectious Diseases,90158221,90758221,0,,W2982566732,10.1056/nejmoa1910437,1179,26,openalex_v3_query_core,0,,strict,Clostridium difficile and Clostridium perfringens research,90158221,Clostridium difficile and Clostridium perfringens research,Clostridium difficile and Clostridium perfringens research,0,2025,
microbiome_metagenomics::https://openalex.org/W3033129278,2020,"VIBRANT: automated recovery, annotation and curation of microbial viruses, and evaluation of viral community function from genomic sequences",microbiome_metagenomics,Ecology,90123375,90723375,0,,W3033129278,10.1186/s40168-020-00867-0,1179,99,openalex_v3_query_core,0,,strict,Bacteriophages and microbial interactions,90123375,Bacteriophages and microbial interactions,Bacteriophages and microbial interactions,0,2025,
microbiome_metagenomics::https://openalex.org/W3048272826,2020,DRAM for distilling microbial metabolism to automate the curation of microbiome function,microbiome_metagenomics,Molecular Biology,87874888,88474888,0,,W3048272826,10.1093/nar/gkaa621,1178,109,openalex_v3_query_core,0,,strict,Genomics and Phylogenetic Studies,87874888,Genomics and Phylogenetic Studies,Genomics and Phylogenetic Studies,0,2025,
microbiome_metagenomics::https://openalex.org/W2169651905,2012,A Symbiotic View of Life: We Have Never Been Individuals,microbiome_metagenomics,Plant Science,90192404,90792404,0,,W2169651905,10.1086/668166,1177,158,openalex_v3_anchor_citer,0,,strict,Legume Nitrogen Fixing Symbiosis,90192404,Legume Nitrogen Fixing Symbiosis,Legume Nitrogen Fixing Symbiosis,0,2025,
microbiome_metagenomics::https://openalex.org/W2056381830,2011,Evidence for a core gut microbiota in the zebrafish,microbiome_metagenomics,Molecular Biology,87875544,88475544,0,,W2056381830,10.1038/ismej.2011.38,1176,64,openalex_v3_anchor_citer,0,,strict,Gut microbiota and health,87875544,Gut microbiota and health,Gut microbiota and health,0,2025,
microbiome_metagenomics::https://openalex.org/W2126218947,2011,Moving pictures of the human microbiome,microbiome_metagenomics,Molecular Biology,87875544,88475544,0,,W2126218947,10.1186/gb-2011-12-5-r50,1175,21,openalex_v3_anchor_citer,0,,strict,Gut microbiota and health,87875544,Gut microbiota and health,Gut microbiota and health,0,2025,
microbiome_metagenomics::https://openalex.org/W2948003108,2019,Human Gut Microbiota from Autism Spectrum Disorder Promote Behavioral Symptoms in Mice,microbiome_metagenomics,Cognitive Neuroscience,87891919,88491919,0,,W2948003108,10.1016/j.cell.2019.05.004,1173,202,openalex_v3_query_core,0,,strict,Autism Spectrum Disorder Research,87891919,Autism Spectrum Disorder Research,Autism Spectrum Disorder Research,0,2025,
microbiome_metagenomics::https://openalex.org/W2152200355,2014,Revealing the Bacterial Butyrate Synthesis Pathways by Analyzing (Meta)genomic Data,microbiome_metagenomics,Food Science,87892438,88492438,0,,W2152200355,10.1128/mbio.00889-14,1172,46,openalex_v3_query_core,0,,strict,Probiotics and Fermented Foods,87892438,Probiotics and Fermented Foods,Probiotics and Fermented Foods,0,2025,
microbiome_metagenomics::https://openalex.org/W4384341779,2023,Next-Generation Sequencing Technology: Current Trends and Advancements,microbiome_metagenomics,Molecular Biology,87874888,88474888,0,,W4384341779,10.3390/biology12070997,1170,207,openalex_v3_anchor_citer,0,,strict,Genomics and Phylogenetic Studies,87874888,Genomics and Phylogenetic Studies,Genomics and Phylogenetic Studies,0,2025,
microbiome_metagenomics::https://openalex.org/W2152856675,2014,"Biofertilizers function as key player in sustainable agriculture by improving soil fertility, plant tolerance and crop productivity",microbiome_metagenomics,Plant Science,87875675,88475675,0,,W2152856675,10.1186/1475-2859-13-66,1159,127,openalex_v3_query_core,0,,strict,Plant-Microbe Interactions and Immunity,87875675,Plant-Microbe Interactions and Immunity,Plant-Microbe Interactions and Immunity,0,2025,
microbiome_metagenomics::https://openalex.org/W2984669963,2019,"Dietary lipids, gut microbiota and lipid metabolism",microbiome_metagenomics,Physiology,92406049,93006049,0,,W2984669963,10.1007/s11154-019-09512-0,1154,142,openalex_v3_query_core,0,,strict,Diet and metabolism studies,92406049,Diet and metabolism studies,Diet and metabolism studies,0,2025,
microbiome_metagenomics::https://openalex.org/W3194188670,2021,Towards the sustainable discovery and development of new antibiotics,microbiome_metagenomics,Computational Theory and Mathematics,87909206,88509206,0,,W3194188670,10.1038/s41570-021-00313-1,1154,339,openalex_v3_query_core,0,,strict,Computational Drug Discovery Methods,87909206,Computational Drug Discovery Methods,Computational Drug Discovery Methods,0,2025,
