id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community_label
https://openalex.org/W1971051094,2001,A proton-conducting solid state H2S–O2 fuel cell. 3. Operation using H2S–hydrocarbon mixtures as anode feed,graphene_2d_materials,Industrial Gas Emission Control,429,0,,W1971051094,10.1016/s0360-3199(00)00057-4,9,Industrial Gas Emission Control,Industrial Gas Emission Control
https://openalex.org/W2002559169,2001,Electronic structure and reactivity of the Co/MoS2(0 0 0 1) interface,graphene_2d_materials,Semiconductor materials and interfaces,752,0,,W2002559169,10.1016/s0039-6028(01)00922-0,3,Semiconductor materials and interfaces,Semiconductor materials and interfaces
https://openalex.org/W2147381074,2004,Universal scaling of Coulomb drag in graphene layers,graphene_2d_materials,Computational Physics and Python Applications,193,0,,W2147381074,10.48550/arxiv.cond-mat/0410769,1,Computational Physics and Python Applications,Computational Physics and Python Applications
https://openalex.org/W2083157396,2004,Band structure and transport properties of carbon nanotubes using a local pseudopotential and a transfer-matrix technique,graphene_2d_materials,Graphene research and applications,373,0,,W2083157396,10.1016/j.carbon.2004.04.017,35,Graphene research and applications,Graphene research and applications
https://openalex.org/W2024323085,2001,Nanographite ribbons grown from a SiC arc-discharge in a hydrogen atmosphere,graphene_2d_materials,Graphene research and applications,373,0,,W2024323085,10.1016/s0008-6223(01)00002-1,35,Graphene research and applications,Graphene research and applications
https://openalex.org/W2083807678,2001,Formation mechanisms for carbon onions and nanocapsules in C+-ion implanted copper,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2083807678,10.1063/1.1402143,15,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2086143886,2001,Effects of surface orientation and crystallinity of alumina supports on the microstructures of molybdenum oxides and sulfides,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W2086143886,10.1016/s0039-6028(01)01127-x,44,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W1988161109,2004,High-pressure in situ Mössbauer emission spectroscopy study of the sulfidation of calcined Co–Mo/Al2O3 hydrodesulfurization catalysts,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W1988161109,10.1016/j.jcat.2003.11.015,18,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W2039816058,2004,Vertically aligned carbon nanotubes produced by radio-frequency plasma-enhanced chemical vapor deposition at low temperature and their growth mechanism,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2039816058,10.1016/j.matchemphys.2004.03.017,33,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W1537029468,2002,Dilation and Intercalation of Gases Within Carbon Nanostructures,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W1537029468,10.1023/a:1013747724321,16,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W1667167599,2001,Adsorption on curved graphene sheets: Carbon nanotubes,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W1667167599,10.1063/1.1426938,1,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W1995831127,2004,Study of excited states of fluorinated copper phthalocyanine by inner shell excitation,graphene_2d_materials,Electron and X-Ray Spectroscopy Techniques,285,0,,W1995831127,10.1016/j.elspec.2004.02.078,23,Electron and X-Ray Spectroscopy Techniques,Electron and X-Ray Spectroscopy Techniques
https://openalex.org/W2012717490,2001,Electronic structure and polarizabilities of icosahedral fullerenes: A Pariser–Parr–Pople approach,graphene_2d_materials,Fullerene Chemistry and Applications,335,0,,W2012717490,10.1063/1.1327266,26,Fullerene Chemistry and Applications,Fullerene Chemistry and Applications
https://openalex.org/W2055784861,2004,MIXED CONVECTION HEAT TRANSFER AND ISOTHERMAL PRESSURE DROP IN CORRUGATED TUBES FOR LAMINAR AND TRANSITION FLOW,graphene_2d_materials,Nanofluid Flow and Heat Transfer,583,0,,W2055784861,10.1016/s0735-1933(04)00052-1,111,Nanofluid Flow and Heat Transfer,Nanofluid Flow and Heat Transfer
https://openalex.org/W31846174,2003,De houding van Vlamingen tegenover 'oude' en 'nieuwe' migranten: diffuus of specifiek?,graphene_2d_materials,Dutch Social and Cultural Studies,249,0,,W31846174,10.1002/jbm.a.36864,12,Dutch Social and Cultural Studies,Dutch Social and Cultural Studies
https://openalex.org/W2041823846,2002,Insertion and Removal of Protons in Single-Crystal Orthorhombic Molybdenum Trioxide under H<sub>2</sub>S/H<sub>2</sub>and O<sub>2</sub>/N<sub>2</sub>,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W2041823846,10.1021/cm011506z,29,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W1970431416,2000,The Analysis of Warpage for Integrated Circuit Devices,graphene_2d_materials,Electronic Packaging and Soldering Technologies,286,0,,W1970431416,10.1177/073168440001900206,5,Electronic Packaging and Soldering Technologies,Electronic Packaging and Soldering Technologies
https://openalex.org/W1978573312,2004,Optimum coating of USY as a support component of NiMoS on alumina for deep HDS of gas oil,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W1978573312,10.1016/j.apcata.2004.06.044,38,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W1970697993,2000,Study of the inclusion complex of atenolol with β-cyclodextrins,graphene_2d_materials,Drug Solubulity and Delivery Systems,245,0,,W1970697993,10.1016/s0731-7085(00)00274-0,60,Drug Solubulity and Delivery Systems,Drug Solubulity and Delivery Systems
https://openalex.org/W2006235284,2003,"Density Functional Theory Studies of the Interaction of H, S, Ni−H, and Ni−S Complexes with the MoS<sub>2</sub> Basal Plane",graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W2006235284,10.1021/jp035824s,29,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W1973241502,2002,HEAT TRANSFER ENHANCEMENT IN A CORRUGATED TUBE,graphene_2d_materials,Nanofluid Flow and Heat Transfer,583,0,,W1973241502,10.1016/s0735-1933(02)00321-4,106,Nanofluid Flow and Heat Transfer,Nanofluid Flow and Heat Transfer
https://openalex.org/W1964012711,2000,Effects of lubricating-oil additives on the friction and wear properties of polymers and their composites sliding against steel under oil-lubricated conditions,graphene_2d_materials,Tribology and Wear Analysis,828,0,,W1964012711,10.1002/(sici)1097-4628(20000523)76:8<1240::aid-app4>3.0.co;2-r,13,Tribology and Wear Analysis,Tribology and Wear Analysis
https://openalex.org/W1978890568,2001,Ion-assisted deposition of MoSx films from laser-generated plume under pulsed electric field,graphene_2d_materials,Ion-surface interactions and analysis,455,0,,W1978890568,10.1063/1.1330558,49,Ion-surface interactions and analysis,Ion-surface interactions and analysis
https://openalex.org/W2088891377,2000,The structure of nanotubes fabricated by carbon evaporation at high gas pressure,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2088891377,10.1016/s0008-6223(99)00258-4,52,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2083619624,2001,"Direct Aromatic C–N Bond Cleavage Evidenced in the Hydrodenitrogenation of 2,6-Dimethylaniline over Cobalt-Promoted Mo/Al2O3 Sulfide Catalysts: A Reactivity and FT-IR Study",graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W2083619624,10.1006/jcat.2001.3271,29,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W2030352159,2002,Structural analysis of carbon nanofibres grown by the floating catalyst method,graphene_2d_materials,Graphene research and applications,373,0,,W2030352159,10.1016/s0008-6223(01)00251-2,21,Graphene research and applications,Graphene research and applications
https://openalex.org/W581311683,2000,Structural Studies of Carbon Nanotubes and Related Materials by Neutron and X-Ray Diffraction,graphene_2d_materials,Boron and Carbon Nanomaterials Research,131,0,,W581311683,10.12693/aphyspola.98.495,15,Boron and Carbon Nanomaterials Research,Boron and Carbon Nanomaterials Research
https://openalex.org/W2082032709,2002,Adsorption of Silver onto Activated Carbon from Acidic Media:  Nitrate and Sulfate Media,graphene_2d_materials,Adsorption and biosorption for pollutant removal,16,0,,W2082032709,10.1021/ie020335k,40,Adsorption and biosorption for pollutant removal,Adsorption and biosorption for pollutant removal
https://openalex.org/W2042730331,2003,Structural Analogies and Differences Between Graphite Oxide and C<sub>60</sub> and C<sub>70</sub> Polymeric Oxides (Fullerene Ozopolymers),graphene_2d_materials,Graphene research and applications,373,0,,W2042730331,10.1081/fst-120018670,51,Graphene research and applications,Graphene research and applications
https://openalex.org/W2002637754,2001,<i>In situ</i> observation of the initial growth process of carbon nanotubes by time‐resolved high resolution transmission electron microscopy,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2002637754,10.1046/j.1365-2818.2001.00902.x,42,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2074002456,2003,Effect of Ion Bombardment on Microstructures of Carbon Nanotubes Grown by Electron Cyclotron Resonance Chemical Vapor Deposition at Low Temperatures,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2074002456,10.1143/jjap.42.1410,17,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W1979086235,2001,"Sulfur uptake and exchange, HDS activity and structure of sulfided, Al2O3 supported MoOx, PdMoOx and PtMoOx catalysts",graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W1979086235,10.1039/b009047f,25,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W163965126,2003,Mechanical properties of mesoscopic objects,graphene_2d_materials,Mechanical stress and fatigue analysis,525,0,,W163965126,10.5075/epfl-thesis-2876,8,Mechanical stress and fatigue analysis,Mechanical stress and fatigue analysis
https://openalex.org/W2039983673,2004,Behavior of solid lubricant nanoparticles under compression,graphene_2d_materials,Powder Metallurgy Techniques and Materials,690,0,,W2039983673,10.1023/b:jmsc.0000033392.89434.87,20,Powder Metallurgy Techniques and Materials,Powder Metallurgy Techniques and Materials
https://openalex.org/W2057548047,2004,"Sirolimus-eluting stents for treatment of patients with long atherosclerotic lesions in small coronary arteries: double-blind, randomized controlled trial (E-SIRIUS)",graphene_2d_materials,Advanced Nanomaterials in Catalysis,39,0,,W2057548047,10.1016/j.accreview.2003.10.043,63,Advanced Nanomaterials in Catalysis,Advanced Nanomaterials in Catalysis
https://openalex.org/W1972468595,2003,Self-lubrication of nitride ceramic coating by the chlorine ion implantation,graphene_2d_materials,Metal and Thin Film Mechanics,547,0,,W1972468595,10.1016/s0257-8972(03)00929-0,26,Metal and Thin Film Mechanics,Metal and Thin Film Mechanics
https://openalex.org/W2023272789,2003,Effect of the preparation of Ir-Mo/Al2O3 sulfide catalyst on activity and HDN/HDS selectivity,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W2023272789,10.1016/s0926-860x(03)00595-7,23,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W2071977224,2003,Kinetics of the hydrodenitrogenation of o-toluidine over fluorinated NiMoS/Al2O3 and NiMoS/ASA catalysts,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W2071977224,10.1016/s0021-9517(02)00174-4,17,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W2069741488,2002,The Coordination Chemistry of Carbon Nanotubes:  a Density Functional Study through a Cluster Model Approach,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2069741488,10.1021/jp026088f,55,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2154555182,2001,Dislocation mobility in two-dimensional Lennard–Jones material,graphene_2d_materials,nanoparticles nucleation surface interactions,866,0,,W2154555182,10.1016/s0921-5093(00)01715-9,3,nanoparticles nucleation surface interactions,nanoparticles nucleation surface interactions
https://openalex.org/W1997585267,2001,<i>Ab initio</i> Molecular Dynamics Study on Small Carbon Nanotubes,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W1997585267,10.1088/0256-307x/18/11/323,35,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2040542221,2004,Thermally stable hydrogen compounds obtained under high pressure on the basis of carbon nanotubes and nanofibers,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2040542221,10.1134/1.1753421,40,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W4244364396,2000,Systematic Design of Displacement-Amplifying Mechanisms for Piezoelectric Stacked Actuators Using Topology Optimization,graphene_2d_materials,Topology Optimization in Engineering,820,0,,W4244364396,10.1106/17v9-dr0q-6bmu-rkuy,18,Topology Optimization in Engineering,Topology Optimization in Engineering
https://openalex.org/W1994595353,2002,"Remote ligand substituent effects on the properties of oxo-Mo(V) centers with a single ene-1,2-dithiolate ligand",graphene_2d_materials,Metalloenzymes and iron-sulfur proteins,549,0,,W1994595353,10.1016/s0020-1693(01)00817-9,25,Metalloenzymes and iron-sulfur proteins,Metalloenzymes and iron-sulfur proteins
